#REFERENCE 3 35.2821934 -66.3871985
179	5.625000	-26.296886	-2.790168	-8.023613	
179	5.665164	-26.250000	-2.798406	-7.987096	
180	3.873344	-28.125000	-2.516573	-9.500116	
180	3.984375	-28.021289	-2.529451	-9.413450	
181	3.984375	-28.021289	-2.529451	-9.413450	
181	4.120531	-27.890625	-2.546190	-9.304580	
182	4.120531	-27.890625	-2.546190	-9.304580	
182	4.218750	-27.795984	-2.558617	-9.226267	
183	4.218750	-27.795984	-2.558617	-9.226267	
183	4.360081	-27.656250	-2.577501	-9.110969	
184	4.360081	-27.656250	-2.577501	-9.110969	
184	4.453125	-27.563827	-2.590286	-9.035230	
185	4.453125	-27.563827	-2.590286	-9.035230	
185	4.592574	-27.421875	-2.610454	-8.919226	
186	4.592574	-27.421875	-2.610454	-8.919226	
186	4.687500	-27.324735	-2.624567	-8.840382	
187	4.687500	-27.324735	-2.624567	-8.840382	
187	4.818524	-27.187500	-2.645007	-8.729301	
188	4.818524	-27.187500	-2.645007	-8.729301	
188	4.921875	-27.078613	-2.661574	-8.641761	
189	4.921875	-27.078613	-2.661574	-8.641761	
189	5.038383	-26.953125	-2.681116	-8.541156	
190	5.038383	-26.953125	-2.681116	-8.541156	
190	5.156250	-26.825349	-2.701426	-8.439405	
191	5.156250	-26.825349	-2.701426	-8.439405	
191	5.252549	-26.718750	-2.718742	-8.354757	
192	5.252549	-26.718750	-2.718742	-8.354757	
192	5.390625	-26.564820	-2.744247	-8.233345	
193	5.390625	-26.564820	-2.744247	-8.233345	
193	5.461373	-26.484375	-2.757850	-8.170078	
194	5.461373	-26.484375	-2.757850	-8.170078	
194	5.625000	-26.296886	-2.790168	-8.023613	
195	5.665164	-26.250000	-2.798406	-7.987096	
195	5.859375	-26.021393	-2.839326	-7.810238	
196	5.859375	-26.021393	-2.839326	-7.810238	
196	5.864190	-26.015625	-2.840377	-7.805789	
197	5.864190	-26.015625	-2.840377	-7.805789	
197	6.058716	-25.781250	-2.883733	-7.626147	
198	6.093750	-25.738672	-2.891746	-7.593727	
198	6.249003	-25.546875	-2.928443	-7.448165	
199	6.328125	-25.448179	-2.947655	-7.373763	
199	6.435242	-25.312500	-2.974478	-7.271832	
200	6.249003	-25.546875	-2.928443	-7.448165	
200	6.328125	-25.448179	-2.947655	-7.373763	
201	6.058716	-25.781250	-2.883733	-7.626147	
201	6.093750	-25.738672	-2.891746	-7.593727	
202	6.562500	-25.149642	-3.007224	-7.150307	
202	6.617592	-25.078125	-3.021815	-7.097135	
203	6.617592	-25.078125	-3.021815	-7.097135	
203	6.796197	-24.843750	-3.070429	-6.924062	
204	7.031250	-24.528437	-3.137770	-6.693891	
204	7.143268	-24.375000	-3.171350	-6.582916	
205	6.796197	-24.843750	-3.070429	-6.924062	
205	6.796875	-24.842855	-3.070617	-6.923405	
206	6.796875	-24.842855	-3.070617	-6.923405	
206	6.971439	-24.609375	-3.120278	-6.752673	
207	6.971439	-24.609375	-3.120278	-6.752673	
207	7.031250	-24.528437	-3.137770	-6.693891	
208	6.435242	-25.312500	-2.974478	-7.271832	
208	6.562500	-25.149642	-3.007224	-7.150307	
209	7.143268	-24.375000	-3.171350	-6.582916	
209	7.265625	-24.205330	-3.209072	-6.461049	
210	7.265625	-24.205330	-3.209072	-6.461049	
210	7.311770	-24.140625	-3.223628	-6.414778	
211	7.311770	-24.140625	-3.223628	-6.414778	
211	7.477160	-23.906250	-3.277078	-6.248288	
212	7.477160	-23.906250	-3.277078	-6.248288	
212	7.500000	-23.873606	-3.284609	-6.225244	
213	7.500000	-23.873606	-3.284609	-6.225244	
213	7.639737	-23.671875	-3.331658	-6.083508	
214	7.734375	-23.533366	-3.364451	-5.986886	
214	7.799285	-23.437500	-3.387376	-5.920348	
215	7.639737	-23.671875	-3.331658	-6.083508	
215	7.734375	-23.533366	-3.364451	-5.986886	
216	7.799285	-23.437500	-3.387376	-5.920348	
216	7.955941	-23.203125	-3.444208	-5.758822	
217	7.955941	-23.203125	-3.444208	-5.758822	
217	7.968750	-23.183810	-3.448938	-5.745591	
218	7.968750	-23.183810	-3.448938	-5.745591	
218	8.110238	-22.968750	-3.502079	-5.599082	
219	8.110238	-22.968750	-3.502079	-5.599082	
219	8.203125	-22.825412	-3.538014	-5.502159	
220	8.203125	-22.825412	-3.538014	-5.502159	
220	8.261705	-22.734375	-3.561029	-5.440957	
221	8.261705	-22.734375	-3.561029	-5.440957	
221	8.410607	-22.500000	-3.621015	-5.284516	
222	8.410607	-22.500000	-3.621015	-5.284516	
222	8.437500	-22.457256	-3.632063	-5.256170	
223	8.437500	-22.457256	-3.632063	-5.256170	
223	8.557347	-22.265625	-3.681968	-5.129882	
224	8.671875	-22.079447	-3.731136	-5.008155	
224	8.701373	-22.031250	-3.743951	-4.976852	
225	8.557347	-22.265625	-3.681968	-5.129882	
225	8.671875	-22.079447	-3.731136	-5.008155	
226	8.906250	-21.691623	-3.835427	-4.758268	
226	8.983071	-21.562500	-3.870692	-4.676186	
227	8.701373	-22.031250	-3.743951	-4.976852	
227	8.843378	-21.796875	-3.806850	-4.825658	
228	8.843378	-21.796875	-3.806850	-4.825658	
228	8.906250	-21.691623	-3.835427	-4.758268	
229	8.983071	-21.562500	-3.870692	-4.676186	
229	9.120347	-21.328125	-3.935481	-4.528388	
230	9.140625	-21.293164	-3.945224	-4.506488	
230	9.255946	-21.093750	-4.001078	-4.382534	
231	9.120347	-21.328125	-3.935481	-4.528388	
231	9.140625	-21.293164	-3.945224	-4.506488	
232	9.255946	-21.093750	-4.001078	-4.382534	
232	9.375000	-20.883965	-4.060619	-4.253286	
233	9.375000	-20.883965	-4.060619	-4.253286	
233	9.388924	-20.859375	-4.067629	-4.238260	
234	9.388924	-20.859375	-4.067629	-4.238260	
234	9.520447	-20.625000	-4.134909	-4.096009	
235	9.520447	-20.625000	-4.134909	-4.096009	
235	9.609375	-20.463629	-4.181793	-3.998935	
236	9.609375	-20.463629	-4.181793	-3.998935	
236	9.649558	-20.390625	-4.203078	-3.955405	
237	9.649558	-20.390625	-4.203078	-3.955405	
237	9.776978	-20.156250	-4.271979	-3.816730	
238	9.843750	-20.031454	-4.309037	-3.743521	
